updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,SOUTH LIBERTY,ocd-division/country:us/state:nc/county:yadkin/precinct:south_liberty,134,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,SOUTH LIBERTY,ocd-division/country:us/state:nc/county:yadkin/precinct:south_liberty,145,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,SOUTH KNOBS,ocd-division/country:us/state:nc/county:yadkin/precinct:south_knobs,82,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,SOUTH KNOBS,ocd-division/country:us/state:nc/county:yadkin/precinct:south_knobs,97,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,SOUTH FALL CREEK,ocd-division/country:us/state:nc/county:yadkin/precinct:south_fall_creek,111,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,SOUTH FALL CREEK,ocd-division/country:us/state:nc/county:yadkin/precinct:south_fall_creek,145,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,SOUTH BUCK SHOALS,ocd-division/country:us/state:nc/county:yadkin/precinct:south_buck_shoals,65,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,SOUTH BUCK SHOALS,ocd-division/country:us/state:nc/county:yadkin/precinct:south_buck_shoals,55,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,NORTH LIBERTY,ocd-division/country:us/state:nc/county:yadkin/precinct:north_liberty,289,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,NORTH LIBERTY,ocd-division/country:us/state:nc/county:yadkin/precinct:north_liberty,291,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,NORTH KNOBS,ocd-division/country:us/state:nc/county:yadkin/precinct:north_knobs,136,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,NORTH KNOBS,ocd-division/country:us/state:nc/county:yadkin/precinct:north_knobs,184,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,NORTH FALL CREEK,ocd-division/country:us/state:nc/county:yadkin/precinct:north_fall_creek,52,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,NORTH FALL CREEK,ocd-division/country:us/state:nc/county:yadkin/precinct:north_fall_creek,50,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Vernon L. Robinson,,,,,REP,YADKIN,NORTH BUCK SHOALS,ocd-division/country:us/state:nc/county:yadkin/precinct:north_buck_shoals,71,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,NORTH BUCK SHOALS,ocd-division/country:us/state:nc/county:yadkin/precinct:north_buck_shoals,127,,,,,2004
2015-10-08 09:47:27.909000,nc-2004-08-17-primary-runoff,2004-08-17 00:00:00,2004-08-17 00:00:00,primary-runoff,certified,False,US CONGRESS,5,Virginia Foxx,,,,,REP,YADKIN,FORBUSH,ocd-division/country:us/state:nc/county:yadkin/precinct:forbush,209,,,,,2004
