updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF LABOR (DEM),,Mazie Ferguson,,,,,DEM,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,0,TRANSFER,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF LABOR (DEM),,Mazie Ferguson,,,,,DEM,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,2,PROVISIONAL,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF LABOR (DEM),,Charles Meeker,,,,,DEM,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,0,TRANSFER,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF LABOR (DEM),,Charles Meeker,,,,,DEM,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,4,PROVISIONAL,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF AGRICULTURE (REP),,Steve Troxler,,,,,REP,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,13,PROVISIONAL,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF AGRICULTURE (REP),,Steve Troxler,,,,,REP,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,0,TRANSFER,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF AGRICULTURE (REP),,Andy Stevens,,,,,REP,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,0,TRANSFER,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC COMMISSIONER OF AGRICULTURE (REP),,Andy Stevens,,,,,REP,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,6,PROVISIONAL,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC ATTORNEY GENERAL (REP),,Jim O'Neill,,,,,REP,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,0,TRANSFER,,,,2016
2017-04-20 08:31:26.697000,nc-2016-03-15-primary,2016-03-15 00:00:00,2016-03-15 00:00:00,primary,certified,False,NC ATTORNEY GENERAL (REP),,Jim O'Neill,,,,,REP,,MCDOWELL,ocd-division/country:us/state:nc/county:mcdowell,11,PROVISIONAL,,,,2016
