updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year,absentee_by_mail,election_day,one_stop,provisional
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,PRTO,ocd-division/country:us/state:nc/county:wilson/precinct:prto,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,PRTA,ocd-division/country:us/state:nc/county:wilson/precinct:prta,5,,,,,2016,0,5,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,PRSP,ocd-division/country:us/state:nc/county:wilson/precinct:prsp,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,PROL,ocd-division/country:us/state:nc/county:wilson/precinct:prol,2,,,,,2016,0,2,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,PRCR,ocd-division/country:us/state:nc/county:wilson/precinct:prcr,7,,,,,2016,0,7,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,PRBL,ocd-division/country:us/state:nc/county:wilson/precinct:prbl,4,,,,,2016,0,4,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,ABSENTEE,ocd-division/country:us/state:nc/county:wilson/precinct:absentee,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Steven E. Hight,,,,,DEM,WILSON,ONE STOP,ocd-division/country:us/state:nc/county:wilson/precinct:one_stop,5,,,,,2016,0,0,5,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,ONE STOP,ocd-division/country:us/state:nc/county:wilson/precinct:one_stop,8,,,,,2016,0,0,8,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,ABSENTEE,ocd-division/country:us/state:nc/county:wilson/precinct:absentee,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRBL,ocd-division/country:us/state:nc/county:wilson/precinct:prbl,3,,,,,2016,0,3,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRCR,ocd-division/country:us/state:nc/county:wilson/precinct:prcr,1,,,,,2016,0,1,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PROL,ocd-division/country:us/state:nc/county:wilson/precinct:prol,9,,,,,2016,0,9,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRSP,ocd-division/country:us/state:nc/county:wilson/precinct:prsp,1,,,,,2016,0,1,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRTA,ocd-division/country:us/state:nc/county:wilson/precinct:prta,6,,,,,2016,0,6,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRTO,ocd-division/country:us/state:nc/county:wilson/precinct:prto,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRWJ,ocd-division/country:us/state:nc/county:wilson/precinct:prwj,1,,,,,2016,0,1,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRWL,ocd-division/country:us/state:nc/county:wilson/precinct:prwl,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRWM,ocd-division/country:us/state:nc/county:wilson/precinct:prwm,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Ron Sanyal,,,,,DEM,WILSON,PRWP,ocd-division/country:us/state:nc/county:wilson/precinct:prwp,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRWP,ocd-division/country:us/state:nc/county:wilson/precinct:prwp,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRWM,ocd-division/country:us/state:nc/county:wilson/precinct:prwm,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRWL,ocd-division/country:us/state:nc/county:wilson/precinct:prwl,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRWJ,ocd-division/country:us/state:nc/county:wilson/precinct:prwj,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRTO,ocd-division/country:us/state:nc/county:wilson/precinct:prto,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRTA,ocd-division/country:us/state:nc/county:wilson/precinct:prta,40,,,,,2016,0,40,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRSP,ocd-division/country:us/state:nc/county:wilson/precinct:prsp,12,,,,,2016,0,12,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PROL,ocd-division/country:us/state:nc/county:wilson/precinct:prol,15,,,,,2016,0,15,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRCR,ocd-division/country:us/state:nc/county:wilson/precinct:prcr,6,,,,,2016,0,6,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,PRBL,ocd-division/country:us/state:nc/county:wilson/precinct:prbl,13,,,,,2016,0,13,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,ABSENTEE,ocd-division/country:us/state:nc/county:wilson/precinct:absentee,3,,,,,2016,3,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,John P. McNeil,,,,,DEM,WILSON,ONE STOP,ocd-division/country:us/state:nc/county:wilson/precinct:one_stop,18,,,,,2016,0,0,18,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,ONE STOP,ocd-division/country:us/state:nc/county:wilson/precinct:one_stop,6,,,,,2016,0,0,6,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,ABSENTEE,ocd-division/country:us/state:nc/county:wilson/precinct:absentee,1,,,,,2016,1,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRBL,ocd-division/country:us/state:nc/county:wilson/precinct:prbl,4,,,,,2016,0,4,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRCR,ocd-division/country:us/state:nc/county:wilson/precinct:prcr,4,,,,,2016,0,4,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PROL,ocd-division/country:us/state:nc/county:wilson/precinct:prol,10,,,,,2016,0,10,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRSP,ocd-division/country:us/state:nc/county:wilson/precinct:prsp,6,,,,,2016,0,6,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRTA,ocd-division/country:us/state:nc/county:wilson/precinct:prta,9,,,,,2016,0,9,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRTO,ocd-division/country:us/state:nc/county:wilson/precinct:prto,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRWJ,ocd-division/country:us/state:nc/county:wilson/precinct:prwj,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRWL,ocd-division/country:us/state:nc/county:wilson/precinct:prwl,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRWM,ocd-division/country:us/state:nc/county:wilson/precinct:prwm,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Jane Watson,,,,,DEM,WILSON,PRWP,ocd-division/country:us/state:nc/county:wilson/precinct:prwp,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Elton R. Brewington,,,,,DEM,WILSON,PRWP,ocd-division/country:us/state:nc/county:wilson/precinct:prwp,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Elton R. Brewington,,,,,DEM,WILSON,PRWM,ocd-division/country:us/state:nc/county:wilson/precinct:prwm,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Elton R. Brewington,,,,,DEM,WILSON,PRWL,ocd-division/country:us/state:nc/county:wilson/precinct:prwl,0,,,,,2016,0,0,0,0
2017-04-20 08:29:42.398000,nc-2016-06-07-primary,2016-06-07 00:00:00,2016-06-07 00:00:00,primary,certified,False,US HOUSE OF REPRESENTATIVES,2,Elton R. Brewington,,,,,DEM,WILSON,PRWJ,ocd-division/country:us/state:nc/county:wilson/precinct:prwj,0,,,,,2016,0,0,0,0
